FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
3215,3216,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,408,41367.97551,41367.97551,98.62701642,4.591345224,1.993995895,0.1
3216,3217,Soybeans,4384,701752.4936,701752.4936,62.47216846,4.134721153,1.795686581,0.1
3217,3218,Blank_/Developed/Med Intensity/Developed/High Intensity,86,9892.301231,9892.301231,86.93629318,4.465175588,1.939201119,0.1
3218,3219,Blank_/Developed/Med Intensity/Developed/High Intensity,626,43166.815,43166.815,145.0188067,4.976863435,2.161424327,0.1
3219,3220,Corn,128,13489.35594,13489.35594,94.88963044,4.552714431,1.977218755,0.1
3220,3221,Grass/Pasture,1432,234921.0699,234921.0699,60.95664389,4.110162856,1.785021048,0.1
3221,3222,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,258,39570.48461,39570.48461,65.20011128,4.177461176,1.814248337,0.1
3222,3223,Blank_/Developed/Med Intensity/Developed/High Intensity,192,15288.29702,15288.29702,125.5862571,4.83299283,2.098942117,0.1
3223,3224,Blank_/Developed/Med Intensity/Developed/High Intensity,412,43166.86632,43166.86632,95.443574,4.558535225,1.979746694,0.1
3224,3225,Blank_/Developed/Med Intensity/Developed/High Intensity,182,12228.34412,12228.34412,148.8345423,5.002835234,2.172703736,0.1
3225,3226,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,514,41368.20397,41368.20397,124.2500159,4.822295793,2.094296453,0.1
3226,3227,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,206,31477.10552,31477.10552,65.44439096,4.181200789,1.81587243,0.1
3227,3228,Grass/Pasture,374,36872.91537,36872.91537,101.4294629,4.61936361,2.006164126,0.1
3228,3229,Grass/Pasture,180,21584.12727,21584.12727,83.39461575,4.423583748,1.921138012,0.1
3229,3230,Grass/Pasture,146,9892.664683,9892.664683,147.5840986,4.994398173,2.169039567,0.1
3230,3231,Developed/Open Space/Developed/Low Intensity,110,10791.97302,10791.97302,101.9276084,4.62426284,2.008291834,0.1
3231,3232,Blank_/Developed/Med Intensity/Developed/High Intensity,108,8993.305724,8993.305724,120.0893235,4.788235828,2.079504398,0.1
3232,3233,Grass/Pasture,404,27879.07441,27879.07441,144.9115541,4.976123585,2.161103014,0.1
3233,3234,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,258,24281.15002,24281.15002,106.2552638,4.665844348,2.026350454,0.1
3234,3235,Grass/Pasture,214,8549.216072,8549.216072,250.3153484,5.522721517,2.39848748,0.1
3235,3236,Blank_/Developed/Med Intensity/Developed/High Intensity,88,11690.87567,11690.87567,75.27237692,4.321113227,1.87663563,0.1
3236,3237,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,776,80941.34269,80941.34269,95.87189614,4.563012885,1.981691317,0.1
3237,3238,Soybeans,2256,342646.442,342646.442,65.84046187,4.187234571,1.818492869,0.1
3238,3239,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,170,17086.97968,17086.97968,99.49095931,4.600066779,1.997783618,0.1
3239,3240,Grass/Pasture,214,15288.11432,15288.11432,139.9780218,4.941485423,2.146059852,0.1
3240,3241,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,8216,1043299.94,1043299.94,78.75012434,4.366279857,1.896251248,0.1
3241,3242,Blank_/Developed/Med Intensity/Developed/High Intensity,100,8992.98348,8992.98348,111.1978024,4.711310619,2.046096204,0.1
3242,3243,Grass/Pasture,844,94430.71275,94430.71275,89.3777009,4.49287122,1.951229179,0.1
3243,3244,Grass/Pasture,394,61154.96492,61154.96492,64.42649432,4.165524951,1.8090645,0.1
3244,3245,Grass/Pasture,570,49463.46184,49463.46184,115.2365764,4.746987201,2.061590347,0.1
3245,3246,Corn,812,76442.62875,76442.62875,106.2234532,4.665544925,2.026220416,0.1
3246,3247,Developed/Open Space/Developed/Low Intensity,444,20356.51289,20356.51289,218.1120128,5.385008751,2.338679586,0.1
3247,3248,Grass/Pasture,132,11691.10003,11691.10003,112.9063986,4.726559144,2.052718555,0.1
3248,3249,Soybeans,3940,465840.8194,465840.8194,84.57824724,4.437677109,1.927258681,0.1
3249,3250,Grass/Pasture,594,64749.89811,64749.89811,91.73759609,4.518932285,1.962547356,0.1
3250,3251,Corn,434,41367.97673,41367.97673,104.9120683,4.653122555,2.020825449,0.1
3251,3252,Grass/Pasture,1554,154680.0645,154680.0645,100.4654352,4.60981374,2.00201667,0.1
3252,3253,Grass/Pasture,532,28382.93595,28382.93595,187.4365643,5.233440465,2.272854315,0.1
3253,3254,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,78,11691.59392,11691.59392,66.714599,4.200423804,1.82422088,0.1
3254,3255,Grass/Pasture,526,84538.28196,84538.28196,62.22033235,4.130681833,1.793932327,0.1
3255,3256,Developed/Open Space/Developed/Low Intensity,272,24282.21362,24282.21362,112.0161466,4.718643027,2.049280629,0.1
3256,3257,Developed/Open Space/Developed/Low Intensity,404,35074.11918,35074.11918,115.184646,4.746536458,2.061394592,0.1
3257,3258,Soybeans,124,20684.5648,20684.5648,59.94808264,4.093478898,1.777775297,0.1
3258,3259,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,178,10191.60495,10191.60495,174.6535515,5.162804306,2.242177421,0.1
3259,3260,Soybeans,150,9892.527357,9892.527357,151.6296034,5.021440727,2.180783999,0.1
3260,3261,Corn,14872,1733405.409,1733405.409,85.7964324,4.451977425,1.933469229,0.1
3261,3262,Corn,8012,1059182.658,1059182.658,75.64323244,4.326027977,1.878770079,0.1
3262,3263,Blank_/Developed/Med Intensity/Developed/High Intensity,128,14388.81134,14388.81134,88.9580084,4.488164443,1.949185051,0.1
3263,3264,Blank_/Developed/Med Intensity/Developed/High Intensity,180,17086.69549,17086.69549,105.3451208,4.657241825,2.022614425,0.1
3264,3265,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,178,10791.51574,10791.51574,164.9443918,5.105608398,2.217337554,0.1
3265,3266,Grass/Pasture,226,12590.08329,12590.08329,179.5063581,5.190210629,2.254079836,0.1
3266,3267,Grass/Pasture,120,17987.04763,17987.04763,66.71467295,4.200424913,1.824221361,0.1
3267,3268,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,250,11691.36821,11691.36821,213.8329711,5.365195201,2.33007467,0.1
3268,3269,Developed/Open Space/Developed/Low Intensity,588,55758.66442,55758.66442,105.4544627,4.658279227,2.023064963,0.1
3269,3270,Grass/Pasture,984,129394.4486,129394.4486,76.04653914,4.33134551,1.881079454,0.1
3270,3271,Grass/Pasture,162,19785.21807,19785.21807,81.87930981,4.405246331,1.913174173,0.1
3271,3272,Blank_/Developed/Med Intensity/Developed/High Intensity,104,11691.03071,11691.03071,88.95708392,4.48815405,1.949180538,0.1
3272,3273,Blank_/Developed/Med Intensity/Developed/High Intensity,230,11046.98369,11046.98369,208.201629,5.33850698,2.318484123,0.1
3273,3274,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,318,16187.28759,16187.28759,196.4504542,5.280410258,2.293253037,0.1
3274,3275,Grass/Pasture,974,169976.2248,169976.2248,57.30213159,4.048337823,1.758170778,0.1
3275,3276,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,2462,313869.0297,313869.0297,78.44036101,4.362338604,1.894539584,0.1
3276,3277,Blank_/Developed/Med Intensity/Developed/High Intensity,402,31139.59975,31139.59975,129.0960716,4.860556869,2.110913027,0.1
3277,3278,Corn,330,28778.14192,28778.14192,114.6703637,4.74206161,2.05945119,0.1
3278,3279,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,290,17986.32438,17986.32438,161.2336094,5.082854304,2.207455576,0.1
3279,3280,Soybeans,9994,1254013.861,1254013.861,79.69608878,4.37822051,1.901437008,0.1
3280,3281,Blank_/Developed/Med Intensity/Developed/High Intensity,220,15288.16725,15288.16725,143.902141,4.969133493,2.158067256,0.1
3281,3282,Blank_/Developed/Med Intensity/Developed/High Intensity,84,11200.71131,11200.71131,74.99523707,4.317424606,1.875033682,0.1
3282,3283,Grass/Pasture,232,37772.59256,37772.59256,61.42019498,4.11773869,1.788311191,0.1
3283,3284,Corn,218,16188.23799,16188.23799,134.6656752,4.902795227,2.129256913,0.1
3284,3285,Soybeans,874,142096.7749,142096.7749,61.50737767,4.11915713,1.788927212,0.1
3285,3286,Blank_/Developed/Med Intensity/Developed/High Intensity,304,37772.45376,37772.45376,80.48193054,4.388032694,1.905698385,0.1
3286,3287,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,356,35973.59593,35973.59593,98.96147182,4.594730601,1.995466146,0.1
3287,3288,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,322,22483.39874,22483.39874,143.2167813,4.964359435,2.155993909,0.1
3288,3289,Corn,6514,937286.8182,937286.8182,69.4984702,4.241304741,1.841975245,0.1
3289,3290,Corn,186,10791.8311,10791.8311,172.3525862,5.149542298,2.236417805,0.1
3290,3291,Soybeans,7224,959601.4402,959601.4402,75.28125425,4.321231156,1.876686846,0.1
3291,3292,Grass/Pasture,350,14362.557,14362.557,243.6891982,5.495893636,2.386836279,0.1
3292,3293,Developed/Open Space/Developed/Low Intensity,208,9892.470991,9892.470991,210.2609148,5.348349211,2.32275855,0.1
3293,3294,Developed/Open Space/Developed/Low Intensity,274,17986.28225,17986.28225,152.3383188,5.026103829,2.182809159,0.1
3294,3295,Grass/Pasture,252,11691.10761,11691.10761,215.5484394,5.373185661,2.333544883,0.1
3295,3296,Soybeans,752,64750.65007,64750.65007,116.1378302,4.754777677,2.064973708,0.1
3296,3297,Soybeans,1126,146111.7921,146111.7921,77.06427961,4.344639874,1.886853123,0.1
3297,3298,Grass/Pasture,574,47950.06831,47950.06831,119.7078587,4.785054263,2.078122662,0.1
3298,3299,Grass/Pasture,290,17985.87562,17985.87562,161.2376323,5.082879254,2.207466412,0.1
3299,3300,Grass/Pasture,222,16187.28066,16187.28066,137.1447154,4.921036685,2.137179078,0.1
3300,3301,Developed/Open Space/Developed/Low Intensity,162,20685.06037,20685.06037,78.31739289,4.36076971,1.893858222,0.1
3301,3302,Blank_/Developed/Med Intensity/Developed/High Intensity,2262,345347.1162,345347.1162,65.49931631,4.182039705,1.816236767,0.1
3302,3303,Developed/Open Space/Developed/Low Intensity,146,10792.04046,10792.04046,135.2848894,4.907382847,2.131249291,0.1
3303,3304,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,294,24281.99634,24281.99634,121.0773595,4.796429676,2.083062941,0.1
3304,3305,Developed/Open Space/Developed/Low Intensity,254,19785.31075,19785.31075,128.3780696,4.854979579,2.108490841,0.1
3305,3306,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,156,17087.29946,17087.29946,91.2958776,4.514105634,1.960451168,0.1
3306,3307,Grass/Pasture,402,24947.50741,24947.50741,161.1383428,5.082263268,2.207198893,0.1
3307,3308,Grass/Pasture,380,20667.29089,20667.29089,183.8654142,5.214204045,2.264500044,0.1
3308,3309,Developed/Open Space/Developed/Low Intensity,974,44962.5962,44962.5962,216.6245018,5.378165448,2.335707577,0.1
3309,3310,Blank_/Developed/Med Intensity/Developed/High Intensity,230,17087.05244,17087.05244,134.6048424,4.902343392,2.129060684,0.1
3310,3311,Blank_/Developed/Med Intensity/Developed/High Intensity,1098,41527.11601,41527.11601,264.4055512,5.577484103,2.422270569,0.1
3311,3312,Blank_/Developed/Med Intensity/Developed/High Intensity,248,19993.60166,19993.60166,124.0396824,4.820601534,2.093560646,0.1
3312,3313,Grass/Pasture,198,26079.64613,26079.64613,75.92127555,4.329696955,1.880363496,0.1
3313,3314,Corn,1134,169078.3363,169078.3363,67.0695031,4.205729441,1.826525089,0.1
3314,3315,Blank_/Developed/Med Intensity/Developed/High Intensity,166,10792.09722,10792.09722,153.816257,5.035758754,2.187002239,0.1
3315,3316,Developed/Open Space/Developed/Low Intensity,218,16188.11542,16188.11542,134.6666949,4.902802799,2.129260201,0.1
3316,3317,Blank_/Developed/Med Intensity/Developed/High Intensity,314,33275.01999,33275.01999,94.3650823,4.547171114,1.974811323,0.1
3317,3318,Developed/Open Space/Developed/Low Intensity,308,16187.75293,16187.75293,190.2672973,5.248429912,2.279364149,0.1
3318,3319,Corn,4372,586102.0742,586102.0742,74.59451506,4.31206698,1.872706895,0.1
3319,3320,Corn,326,28353.75052,28353.75052,114.9759711,4.744723159,2.060607086,0.1
3320,3321,Soybeans,260,23908.02892,23908.02892,108.7500776,4.689052383,2.036429575,0.1
3321,3322,Grass/Pasture,170,12635.57674,12635.57674,134.5407523,4.901867144,2.128853852,0.1
3322,3323,Grass/Pasture,406,51262.31441,51262.31441,79.20048181,4.371982382,1.898727824,0.1
3323,3324,Grass/Pasture,136,10792.04711,10792.04711,126.0187234,4.836430495,2.100435076,0.1
3324,3325,Blank_/Developed/Med Intensity/Developed/High Intensity,110,13489.92206,13489.92206,81.542354,4.401122566,1.911383245,0.1
3325,3326,Blank_/Developed/Med Intensity/Developed/High Intensity,262,28778.48775,28778.48775,91.040225,4.511301442,1.959233322,0.1
3326,3327,Soybeans,3380,531129.0415,531129.0415,63.63801894,4.153211074,1.803716652,0.1
3327,3328,Corn,9436,1305818.779,1305818.779,72.26117553,4.280286994,1.858905022,0.1
3328,3329,Soybeans,896,91731.20316,91731.20316,97.67668679,4.58166291,1.98979092,0.1
3329,3330,Developed/Open Space/Developed/Low Intensity,250,11535.78713,11535.78713,216.7168978,5.378591883,2.335892775,0.1
3330,3331,Blank_/Developed/Med Intensity/Developed/High Intensity,2072,83898.21264,83898.21264,246.9659287,5.509250387,2.392637042,0.1
3331,3332,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,244,24802.87542,24802.87542,98.37569067,4.588793727,1.992887794,0.1
3332,3333,Corn,206,11323.78545,11323.78545,181.9179645,5.203555841,2.259875588,0.1
3333,3334,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,906,98023.18467,98023.18467,92.42711335,4.52642037,1.96579939,0.1
3334,3335,Soybeans,184,19785.47884,19785.47884,92.99749654,4.532572574,1.968471258,0.1
3335,3336,Corn,3860,573774.6226,573774.6226,67.27380138,4.20877088,1.827845969,0.1
3336,3337,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,132,10791.97041,10791.97041,122.3131597,4.806584639,2.087473185,0.1
3337,3338,Developed/Open Space/Developed/Low Intensity,3288,392108.2441,392108.2441,83.85439606,4.429081915,1.923525835,0.1
3338,3339,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,68,10791.95234,10791.95234,63.00991503,4.143292096,1.799408894,0.1
3339,3340,Developed/Open Space/Developed/Low Intensity,460,35073.47943,35073.47943,131.1532267,4.876366309,2.11777898,0.1
3340,3341,Blank_/Developed/Med Intensity/Developed/High Intensity,162,8993.143815,8993.143815,180.1372282,5.19371894,2.255603476,0.1
3341,3342,Blank_/Developed/Med Intensity/Developed/High Intensity,100,9892.417934,9892.417934,101.0875204,4.615986681,2.004697544,0.1
3342,3343,Blank_/Developed/Med Intensity/Developed/High Intensity,456,53958.567,53958.567,84.50928654,4.436861428,1.926904435,0.1
3343,3344,Developed/Open Space/Developed/Low Intensity,84,8992.97243,8992.97243,93.40626879,4.536958461,1.970376024,0.1
3344,3345,Developed/Open Space/Developed/Low Intensity,202,17987.00928,17987.00928,112.3032722,4.721203,2.050392411,0.1
3345,3346,Blank_/Developed/Med Intensity/Developed/High Intensity,100,10792.15734,10792.15734,92.65987962,4.528935581,1.966891732,0.1
3346,3347,Soybeans,1018,97127.8501,97127.8501,104.8103092,4.652152137,2.020404002,0.1
3347,3348,Developed/Open Space/Developed/Low Intensity,128,8993.309191,8993.309191,142.3280322,4.958134479,2.153290445,0.1
3348,3349,Grass/Pasture,306,34174.58144,34174.58144,89.54023344,4.49468806,1.952018222,0.1
3349,3350,Blank_/Developed/Med Intensity/Developed/High Intensity,460,27721.97235,27721.97235,165.9333594,5.111586258,2.219933706,0.1
3350,3351,Blank_/Developed/Med Intensity/Developed/High Intensity,352,21640.79679,21640.79679,162.6557485,5.091635995,2.211269417,0.1
3351,3352,Soybeans,2856,489307.889,489307.889,58.36815764,4.066770495,1.766175985,0.1
3352,3353,Developed/Open Space/Developed/Low Intensity,140,11691.56326,11691.56326,119.7444661,4.785360023,2.078255452,0.1
3353,3354,Grass/Pasture,158,11691.52116,11691.52116,135.1406698,4.906316234,2.130786067,0.1
3354,3355,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,100,15288.79121,15288.79121,65.40739462,4.18063532,1.81562685,0.1
3355,3356,Blank_/Developed/Med Intensity/Developed/High Intensity,98,8993.378443,8993.378443,108.9690605,4.691063994,2.037303207,0.1
3356,3357,Grass/Pasture,192,24282.13148,24282.13148,79.07048858,4.370339715,1.898014422,0.1
3357,3358,Developed/Open Space/Developed/Low Intensity,130,8993.307205,8993.307205,144.5519396,4.973638887,2.160023923,0.1
3358,3359,Blank_/Developed/Med Intensity/Developed/High Intensity,322,48563.75734,48563.75734,66.3045896,4.19425912,1.821543591,0.1
3359,3360,Blank_/Developed/Med Intensity/Developed/High Intensity,138,8993.100955,8993.100955,153.4509628,5.033381055,2.185969618,0.1
3360,3361,Corn,174,12590.2922,12590.2922,138.201717,4.928714336,2.140513439,0.1
3361,3362,Corn,192,17086.78078,17086.78078,112.3675679,4.721775354,2.050640981,0.1
3362,3363,Developed/Open Space/Developed/Low Intensity,102,8993.492571,8993.492571,113.415338,4.731056638,2.054671792,0.1
3363,3364,Blank_/Developed/Med Intensity/Developed/High Intensity,68,11691.48157,11691.48157,58.16200418,4.063232292,1.764639363,0.1
3364,3365,Blank_/Developed/Med Intensity/Developed/High Intensity,166,9891.95401,9891.95401,167.8131538,5.122851181,2.224825999,0.1
3365,3366,Corn,1180,145067.6015,145067.6015,81.34138759,4.398654959,1.910311577,0.1
3366,3367,Corn,198,15288.21476,15288.21476,129.5115245,4.863769869,2.112308415,0.1
3367,3368,Corn,170,16187.5072,16187.5072,105.0192583,4.654143746,2.021268947,0.1
3368,3369,Corn,104,13489.55507,13489.55507,77.09668663,4.345060305,1.887035714,0.1
3369,3370,Corn,294,25180.49171,25180.49171,116.7570528,4.760095304,2.067283124,0.1
3370,3371,Soybeans,198,28777.66161,28777.66161,68.80336654,4.231252676,1.837609689,0.1
3371,3372,Corn,270,15079.12195,15079.12195,179.0555185,5.187695917,2.252987711,0.1
3372,3373,Grass/Pasture,242,14281.80979,14281.80979,169.4463122,5.132536134,2.229032121,0.1
3373,3374,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,264,28777.5243,28777.5243,91.73825978,4.51893952,1.962550498,0.1
3374,3375,Soybeans,310,30544.94365,30544.94365,101.4897927,4.619958229,2.006422366,0.1
3375,3376,Corn,90,8993.481778,8993.481778,100.0724772,4.605894695,2.00031465,0.1
3376,3377,Grass/Pasture,158,18886.26317,18886.26317,83.6586881,4.426745285,1.92251105,0.1
3377,3378,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,224,21584.29691,21584.29691,103.7791506,4.642265089,2.016110112,0.1
3378,3379,Grass/Pasture,240,13490.11918,13490.11918,177.9079909,5.181266511,2.250195455,0.1
3379,3380,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,76,10792.07528,10792.07528,70.42204398,4.254506339,1.847708626,0.1
3380,3381,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,1420,157383.5224,157383.5224,90.22545552,4.502311599,1.955329083,0.1
3381,3382,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,110,12590.66418,12590.66418,87.36632034,4.470109858,1.941344045,0.1
3382,3383,Grass/Pasture,446,26979.92854,26979.92854,165.3080731,5.107810843,2.218294064,0.1
3383,3384,Blank_/Developed/Med Intensity/Developed/High Intensity,614,93530.35327,93530.35327,65.64713791,4.184294004,1.817215796,0.1
3384,3385,Blank_/Developed/Med Intensity/Developed/High Intensity,230,11691.17919,11691.17919,196.729514,5.28182976,2.293869519,0.1
3385,3386,Grass/Pasture,250,11117.78042,11117.78042,224.8650275,5.415500344,2.351921916,0.1
3386,3387,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,962,91729.65701,91729.65701,104.873389,4.652753803,2.020665302,0.1
3387,3388,Corn,210,29677.05236,29677.05236,70.76174461,4.259318524,1.849798532,0.1
3388,3389,Developed/Open Space/Developed/Low Intensity,66,8993.499582,8993.499582,73.38633799,4.295737787,1.865615217,0.1
3389,3390,Blank_/Developed/Med Intensity/Developed/High Intensity,112,15288.84555,15288.84555,73.25602161,4.293960451,1.864843329,0.1
3390,3391,Grass/Pasture,444,60255.7851,60255.7851,73.68587087,4.299811069,1.867384221,0.1
3391,3392,Soybeans,1650,241921.1286,241921.1286,68.2040469,4.222503902,1.833810144,0.1
3392,3393,Grass/Pasture,492,31476.6986,31476.6986,156.3061,5.051816264,2.193975927,0.1
3393,3394,Grass/Pasture,1164,117812.6216,117812.6216,98.80095903,4.593107311,1.99476116,0.1
3394,3395,Developed/Open Space/Developed/Low Intensity,2408,271296.6996,271296.6996,88.75891242,4.485923845,1.948211972,0.1
3395,3396,Blank_/Developed/Med Intensity/Developed/High Intensity,194,12526.27132,12526.27132,154.8744994,5.042615108,2.189979916,0.1
3396,3397,Blank_/Developed/Med Intensity/Developed/High Intensity,92,10791.74438,10791.74438,85.25035134,4.445592237,1.930696178,0.1
3397,3398,Corn,194,12076.56533,12076.56533,160.6417013,5.079176427,2.205858295,0.1
3398,3399,Corn,212,27878.42291,27878.42291,76.04447378,4.33131835,1.881067659,0.1
3399,3400,Grass/Pasture,156,9892.26727,9892.26727,157.6989337,5.060687732,2.197828757,0.1
3400,3401,Developed/Open Space/Developed/Low Intensity,76,10792.05294,10792.05294,70.42218976,4.254508409,1.847709525,0.1
3401,3402,Developed/Open Space/Developed/Low Intensity,272,20684.64989,20684.64989,131.498479,4.878995285,2.11892073,0.1
3402,3403,Blank_/Developed/Med Intensity/Developed/High Intensity,146,13495.69776,13495.69776,108.1826243,4.683820764,2.034157512,0.1
3403,3404,Developed/Open Space/Developed/Low Intensity,358,23382.67226,23382.67226,153.1048274,5.031122833,2.184988884,0.1
3404,3405,Blank_/Developed/Med Intensity/Developed/High Intensity,184,18231.18741,18231.18741,100.925955,4.614387129,2.004002868,0.1
3405,3406,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,638,41367.50935,41367.50935,154.2273175,5.038427602,2.188161305,0.1
3406,3407,Developed/Open Space/Developed/Low Intensity,1520,155584.0919,155584.0919,97.69636352,4.581864337,1.989878399,0.1
3407,3408,Developed/Open Space/Developed/Low Intensity,272,20106.59564,20106.59564,135.2789925,4.907339257,2.13123036,0.1
3408,3409,Blank_/Developed/Med Intensity/Developed/High Intensity,328,23382.15426,23382.15426,140.2779215,4.943625608,2.146989322,0.1
3409,3410,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,82,10791.63514,10791.63514,75.98477797,4.33053303,1.880726599,0.1
3410,3411,Grass/Pasture,274,37185.87984,37185.87984,73.68388248,4.299784084,1.867372501,0.1
3411,3412,Soybeans,3938,536536.5419,536536.5419,73.39667837,4.295878681,1.865676406,0.1
3412,3413,Grass/Pasture,154,12590.77847,12590.77847,122.3117382,4.806573017,2.087468138,0.1
3413,3414,Grass/Pasture,490,45866.37889,45866.37889,106.8320656,4.671258121,2.028701626,0.1
3414,3415,Grass/Pasture,150,11691.34397,11691.34397,128.3000486,4.854371651,2.108226821,0.1
3415,3416,Grass/Pasture,114,9892.651257,9892.651257,115.2370553,4.746991357,2.061592152,0.1
3416,3417,Blank_/Developed/Med Intensity/Developed/High Intensity,830,75543.93516,75543.93516,109.8698391,4.699296384,2.040878488,0.1
3417,3418,Corn,282,22191.69699,22191.69699,127.0745541,4.844773954,2.104058594,0.1
3418,3419,Blank_/Developed/Med Intensity/Developed/High Intensity,58,10791.71625,10791.71625,53.74492681,3.984249278,1.730337476,0.1
3419,3420,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,164,8993.521589,8993.521589,182.3534845,5.205947026,2.260914067,0.1
3420,3421,Soybeans,724,124109.9008,124109.9008,58.3353943,4.066209016,1.765932138,0.1
3421,3422,Blank_/Developed/Med Intensity/Developed/High Intensity,84,17087.54138,17087.54138,49.15862273,3.895052268,1.691599707,0.1
3422,3423,Soybeans,148,13489.99439,13489.99439,109.7109426,4.697849112,2.040249946,0.1
3423,3424,Soybeans,1380,130815.7419,130815.7419,105.4918911,4.658634088,2.023219078,0.1
3424,3425,Grass/Pasture,278,23607.31819,23607.31819,117.7600936,4.76864945,2.070998142,0.1
3425,3426,Blank_/Developed/Med Intensity/Developed/High Intensity,308,38670.31061,38670.31061,79.64766642,4.377612738,1.901173056,0.1
3426,3427,Corn,266,24281.25052,24281.25052,109.5495472,4.696376933,2.039610587,0.1
3427,3428,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,338,47662.98469,47662.98469,70.91456865,4.261475894,1.850735466,0.1
3428,3429,Soybeans,2398,308141.9291,308141.9291,77.82128213,4.354414943,1.891098382,0.1
3429,3430,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,596,45866.42081,45866.42081,129.942557,4.867092483,2.113751408,0.1
3430,3431,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,146,12590.67307,12590.67307,115.9588524,4.753235407,2.064303909,0.1
3431,3432,Corn,126,17986.67475,17986.67475,70.05185881,4.249235808,1.845419664,0.1
3432,3433,Developed/Open Space/Developed/Low Intensity,852,76443.22193,76443.22193,111.4552708,4.713623352,2.047100611,0.1
3433,3434,Blank_/Developed/Med Intensity/Developed/High Intensity,1490,134887.1622,134887.1622,110.462699,4.704677899,2.04321565,0.1
3434,3435,Corn,4494,519232.6159,519232.6159,86.55080329,4.460731563,1.937271103,0.1
3435,3436,Corn,56,12590.2545,12590.2545,44.47884671,3.795013721,1.648153518,0.1
3436,3437,Corn,84,14388.85278,14388.85278,58.37852488,4.066948098,1.766253117,0.1
3437,3438,Corn,208,26979.09141,26979.09141,77.09674015,4.345060999,1.887036015,0.1
